Time,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/h-sl-meters
21.496,-115.86203092561567,37.1101881324687994,1091.8038258077413
21.504,-115.862055815136301,37.1102021691713588,1091.68209242925354
21.512,-115.862080704932183,37.1102162060133409,1091.56035892586419
21.52,-115.862105595003257,37.1102302429946889,1091.43862529984426
21.528,-115.862130485349454,37.11024428011536,1091.31689155005824
21.536,-115.862155375970659,37.1102583173753047,1091.19515767650614
21.544,-115.862180266866844,37.1102723547744802,1091.07342368032346
21.552,-115.862205158037938,37.1102863923128794,1090.95168955923918
21.56,-115.862230049483813,37.1103004299904597,1090.82995531665983
21.568,-115.862254941204426,37.1103144678071288,1090.70822095485642
21.576,-115.862279833199707,37.1103285057628653,1090.58648646928668
21.584,-115.862304725469585,37.1103425438576409,1090.46475185995109
21.592,-115.862329618013959,37.1103565820913914,1090.34301713139121
21.6,-115.862354510832816,37.1103706204641384,1090.22128228133624
21.608,-115.862379403926056,37.1103846589757893,1090.0995473097862
21.616,-115.862404297293551,37.1103986976263229,1089.97781221787636
21.624,-115.862429190935288,37.1104127364156611,1089.85607700674245
21.632,-115.862454084851194,37.1104267753438037,1089.73434167524874
21.64,-115.862478979041143,37.1104408144106657,1089.61260622566647
21.648,-115.862503873505119,37.110454853616254,1089.49087065458889
21.656,-115.862528768243024,37.1104688929605189,1089.36913496428724
21.664,-115.862553663254801,37.1104829324434107,1089.24739915703253
21.672,-115.862578558540321,37.1104969720648796,1089.12566322828229
21.68,-115.862603454099556,37.1105110118248618,1089.0039271837145
21.688,-115.862628349932436,37.1105250517233429,1088.88219102105791
21.696,-115.86265324603886,37.1105390917602591,1088.76045474258376
21.704,-115.862678142418801,37.1105531319356174,1088.63871834261431
21.712,-115.862703039072173,37.1105671722493611,1088.51698182682708
21.72,-115.862727935998862,37.1105812127014332,1088.39524519522206
21.728,-115.862752833198826,37.1105952532917911,1088.27350844552825
21.736,-115.862777730671993,37.1106092940203993,1088.15177158115216
21.744,-115.862802628418251,37.1106233348871868,1088.03003460095829
21.752,-115.86282752643757,37.1106373758921464,1087.90829750494663
21.76,-115.862852424729894,37.1106514170352355,1087.78656029311719
21.768,-115.862877323295109,37.1106654583164044,1087.66482296660547
21.776,-115.862902222133144,37.1106794997356246,1087.54308552427597
21.784,-115.862927121243928,37.1106935412928394,1087.42134796953496
21.792,-115.862952020627418,37.1107075829879847,1087.29961030124718
21.8,-115.862976920283458,37.1107216248210463,1087.17787251941263
21.808,-115.863001820212048,37.1107356667919746,1087.05613462630208
21.816,-115.863026720413089,37.1107497089007552,1086.93439661850925
21.824,-115.863051620886537,37.1107637511473172,1086.81265850171144
21.832,-115.863076521632237,37.1107777935316108,1086.69092027477336
21.84,-115.863101422650161,37.1107918360535862,1086.56918193655906
21.848,-115.86312632394025,37.1108058787132222,1086.44744349047551
21.856,-115.863151225502406,37.1108199215104904,1086.32570493198045
21.864,-115.863176127336544,37.1108339644453267,1086.20396626675142
21.872,-115.863201029442635,37.1108480075176956,1086.08222749478819
21.88,-115.863225931820566,37.1108620507275617,1085.96048861382019
21.888,-115.863250834470264,37.1108760940748681,1085.83874962611799
21.896,-115.863275737391646,37.110890137559565,1085.71701053168181
21.904,-115.86330064058464,37.1109041811816169,1085.59527133051165
21.912,-115.863325544049303,37.1109182249411376,1085.473532019201
21.92,-115.86335044778555,37.1109322688380772,1085.35179260342716
21.928,-115.863375351793167,37.1109463128722723,1085.23005308432585
21.936,-115.863400256072154,37.1109603570437088,1085.10831346076134
21.944,-115.863425160622384,37.1109744013523013,1084.98657373614014
21.952,-115.863450065443772,37.1109884457979859,1084.86483390705598
21.96,-115.863474970536245,37.1110024903807059,1084.7430939746439
21.968,-115.863499875899763,37.1110165351004611,1084.62135393890435
21.976,-115.863524781534281,37.1110305799572302,1084.49961380324362
21.984,-115.863549687439644,37.1110446249509138,1084.37787356311992
21.992,-115.863574593615809,37.1110586700814693,1084.25613322534559
22,-115.863599500062733,37.1110727153488966,1084.1343927842438
22.008,-115.863624406780289,37.1110867607531318,1084.01265224322083
22.016,-115.863649313768462,37.1111008062941181,1083.89091160341218
22.024,-115.863674221027125,37.1111148519718483,1083.76917086481762
22.032,-115.863699128556235,37.1111288977862799,1083.64743002630189
22.04,-115.863724036355705,37.1111429437373559,1083.52568908900025
22.048,-115.863748944425495,37.1111569898250409,1083.40394805404844
22.056,-115.863773852765462,37.1111710360492779,1083.28220691917545
22.064,-115.863798761375577,37.1111850824100244,1083.16046569119408
22.072,-115.863823670255769,37.1111991289072449,1083.0387243644268
22.08,-115.86384857940601,37.1112131755410175,1082.91698294000935
22.088,-115.863873488826357,37.1112272223114132,1082.79524141453521
22.096,-115.863898398516568,37.1112412692182403,1082.67349979481696
22.104,-115.863923308476544,37.111255316261385,1082.55175808312606
22.112,-115.863948218706213,37.1112693634408259,1082.43001627719104
22.12,-115.863973129205561,37.1112834107565348,1082.30827437587686
22.128,-115.86399803997449,37.1112974582084476,1082.18653238031879
22.136,-115.864022951012885,37.1113115057965501,1082.06479028938111
22.144,-115.86404786232076,37.1113255535207855,1081.94304810533527
22.152,-115.864072773897973,37.1113396013810899,1081.82130583045182
22.16,-115.86409768574444,37.1113536493774205,1081.69956346132471
22.168,-115.864122597860117,37.1113676975097206,1081.57782100135978
22.176,-115.864147510244919,37.1113817457779618,1081.45607844715119
22.184,-115.864172422898761,37.1113957941821155,1081.334335804376
